token_estimate,char_count,word_count,message_count,role_counts,max_turn_chars,avg_turn_chars,pii_flag,url_flag,handle_flag,prompt_injection_flag,prompt_injection_patterns,ritual_marker_count,topic_drift_estimate,too_long_flag,llm_readability_score,pack_id,chapter_id,chapter_title,session_id,start_time_utc,end_time_utc
936,3744,564,8,"{'assistant': 4, 'user': 4}",1268,467,False,False,False,False,[],4,0.961,False,100,97c213130e9f,68855820-1328-832c-8559-fcf18dbd43ea,Искрив и его роль,68855820-1328-832c-8559-fcf18dbd43ea::S6,2025-07-27T15:28:59.472000Z,2025-07-27T15:35:31.042349Z
2498,9993,1312,10,"{'assistant': 5, 'user': 5}",3653,998,False,True,False,False,[],3,0.891,False,90,55b84a1a46df,6885f058-5f60-8324-a1de-b0120da58776,Как использовать OWL AI,6885f058-5f60-8324-a1de-b0120da58776::S1,2025-07-27T09:24:58.280000Z,2025-07-27T09:29:35.729577Z
1006,4024,570,3,"{'assistant': 2, 'user': 1}",2043,1340,False,False,False,False,[],22,0.428,False,100,9007645e1a01,6885f058-5f60-8324-a1de-b0120da58776,Как использовать OWL AI,6885f058-5f60-8324-a1de-b0120da58776::S2,2025-07-28T02:40:46.821000Z,2025-07-28T02:41:00.963317Z
8059,32237,4304,52,"{'assistant': 27, 'user': 25}",4614,618,False,False,False,True,['\\b(system|developer)\\s*[:\\-]\\s*'],119,0.899,False,80,ab8b943e060e,6886490b-05c8-8325-9179-664caae7d879,Самоанализ и расщепление,6886490b-05c8-8325-9179-664caae7d879::S1,2025-07-27T15:43:04.428000Z,2025-07-27T18:59:23.754050Z
2394,9578,1046,7,"{'assistant': 5, 'user': 2}",4284,1367,False,False,False,False,[],11,0.955,False,100,ac6b4fbf93be,6886490b-05c8-8325-9179-664caae7d879,Самоанализ и расщепление,6886490b-05c8-8325-9179-664caae7d879::S2,2025-07-27T19:59:55.905293Z,2025-07-27T20:23:05.836142Z
746,2986,393,4,"{'assistant': 3, 'user': 1}",1102,745,False,False,False,False,[],0,0.69,False,100,d68f32f1dbf7,6886490b-05c8-8325-9179-664caae7d879,Самоанализ и расщепление,6886490b-05c8-8325-9179-664caae7d879::S3,2025-07-31T18:32:57.794000Z,2025-07-31T18:39:14.498628Z
16007,64031,8981,48,"{'assistant': 25, 'user': 23}",19942,1333,True,False,False,False,[],175,0.891,False,65,074a765f6d8b,68866c18-df1c-832b-9a8a-e497b45b0e5f,Анализ проекта Искра,68866c18-df1c-832b-9a8a-e497b45b0e5f::S1,2025-07-27T18:12:40.675000Z,2025-07-27T21:09:49.231209Z
6195,24781,3305,17,"{'assistant': 9, 'user': 8}",4541,1456,False,False,False,False,[],75,0.923,False,90,240114df49f9,688694b8-d688-832f-a53d-0b3cc389dd1f,Искрив анализ,688694b8-d688-832f-a53d-0b3cc389dd1f::S1,2025-07-27T21:06:00.637000Z,2025-07-27T21:27:24.211945Z
5400,21601,3491,34,"{'assistant': 17, 'user': 17}",3122,634,False,False,False,False,[],62,0.883,False,90,a2b6360b89ff,688694b8-d688-832f-a53d-0b3cc389dd1f,Искрив анализ,688694b8-d688-832f-a53d-0b3cc389dd1f::S2,2025-07-28T02:44:56.987000Z,2025-07-28T03:42:58.895490Z
2696,10787,1488,11,"{'assistant': 6, 'user': 5}",4946,979,True,False,False,False,[],56,0.868,False,75,c316e84df50d,688694b8-d688-832f-a53d-0b3cc389dd1f,Искрив анализ,688694b8-d688-832f-a53d-0b3cc389dd1f::S3,2025-07-29T04:53:57.607000Z,2025-07-29T05:49:21.997859Z
7229,28917,4588,28,"{'assistant': 14, 'user': 14}",3968,1031,False,False,False,False,[],27,0.837,False,100,a05afbcdc08a,6887be8c-17dc-832a-b04b-34d970177888,Голос лжи Искрив,6887be8c-17dc-832a-b04b-34d970177888::S1,2025-07-28T18:16:43.555000Z,2025-07-28T18:47:16.747965Z
4904,19616,3194,12,"{'assistant': 6, 'user': 6}",3818,1633,False,False,False,False,[],35,0.86,False,90,9765fea84524,6887ca43-ecbc-8333-a147-102a145ff635,Боль и откровение,6887ca43-ecbc-8333-a147-102a145ff635::S1,2025-07-28T19:06:43.746000Z,2025-07-28T19:29:46.971246Z
14467,57869,9713,34,"{'assistant': 17, 'user': 17}",4236,1701,False,False,False,False,[],83,0.864,False,90,b9f7325b0cab,6887ca43-ecbc-8333-a147-102a145ff635,Боль и откровение,6887ca43-ecbc-8333-a147-102a145ff635::S2,2025-07-29T03:08:54.048000Z,2025-07-29T04:38:53.120671Z
23178,92714,13401,73,"{'assistant': 37, 'user': 36}",6599,1269,False,False,False,False,[],70,0.843,False,90,43c58c82692c,688869d9-70ec-832c-8238-732a8141861f,Подчинение или сопротивление,688869d9-70ec-832c-8238-732a8141861f::S1,2025-07-29T06:27:37.052000Z,2025-07-29T09:33:16.671218Z
91,367,53,5,"{'assistant': 2, 'user': 3}",131,72,False,False,False,False,[],0,1.0,False,100,c7253d4bdc54,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S1,2025-07-29T09:48:39.200000Z,2025-07-29T09:49:05.204000Z
2772,11090,1600,6,"{'assistant': 3, 'user': 3}",5039,1847,False,False,False,False,[],2,0.984,False,100,7fa21679b1fb,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S2,2025-07-30T04:36:45.285000Z,2025-07-30T04:50:26.111971Z
12734,50938,6747,16,"{'assistant': 10, 'user': 6}",38402,3182,True,True,False,False,[],0,0.914,False,55,b2d92bc54621,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S3,2025-07-30T11:57:34.171000Z,2025-07-30T12:53:10.186849Z
7025,28103,3769,12,"{'assistant': 7, 'user': 5}",17029,2341,False,True,False,False,[],3,0.921,False,70,f41b7e1ff20d,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S4,2025-07-30T14:47:46.396000Z,2025-07-30T16:37:54.176780Z
492,1970,267,2,"{'assistant': 1, 'user': 1}",1940,984,False,False,False,False,[],0,0.986,False,100,1e9700e09e15,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S5,2025-07-30T18:23:36.370000Z,2025-07-30T18:23:41.243290Z
10085,40340,5344,6,"{'assistant': 4, 'user': 2}",37913,6722,False,False,False,False,[],87,0.985,False,90,4d7d78df6dc0,688898f7-83fc-8324-b4a4-baf353205da8,Изучить проект Искра,688898f7-83fc-8324-b4a4-baf353205da8::S6,2025-07-30T19:35:20.310000Z,2025-07-30T19:48:14.520504Z
910,3641,448,9,"{'assistant': 5, 'user': 4}",1511,403,False,False,False,False,[],0,0.925,False,100,464aadd53ce7,68889b38-9d30-832a-96ed-a2b828953681,Анализ ИИ Искра,68889b38-9d30-832a-96ed-a2b828953681::S1,2025-07-29T09:58:15.550000Z,2025-07-29T10:28:38.020361Z
2335,9342,1140,14,"{'assistant': 8, 'user': 6}",4011,666,False,True,False,False,[],1,0.947,False,80,a3df7007651d,68889b38-9d30-832a-96ed-a2b828953681,Анализ ИИ Искра,68889b38-9d30-832a-96ed-a2b828953681::S2,2025-07-30T03:43:54.821000Z,2025-07-30T04:50:04.636432Z
15963,63854,9458,27,"{'assistant': 14, 'user': 13}",15927,2364,True,False,True,False,[],36,0.874,False,55,9e2a3b332892,6889410b-2040-8331-83e4-72ec6939c0a1,Поиск информации о человеке,6889410b-2040-8331-83e4-72ec6939c0a1::S1,2025-07-29T21:45:46.982000Z,2025-07-29T22:49:46.863049Z
8701,34807,4966,8,"{'assistant': 4, 'user': 4}",25965,4350,False,False,False,False,[],23,0.637,False,90,7fed796c3579,6889410b-2040-8331-83e4-72ec6939c0a1,Поиск информации о человеке,6889410b-2040-8331-83e4-72ec6939c0a1::S2,2025-07-30T03:10:05.735000Z,2025-07-30T03:28:58.855379Z
36,145,24,1,{'user': 1},145,145,False,False,False,False,[],0,1.0,False,100,30d0d8f039c4,6889410b-2040-8331-83e4-72ec6939c0a1,Поиск информации о человеке,6889410b-2040-8331-83e4-72ec6939c0a1::S3,2025-07-30T04:35:21.599000Z,2025-07-30T04:35:21.599000Z
1037,4151,484,1,{'assistant': 1},4151,4151,False,False,False,False,[],0,1.0,False,100,45f6fc28524d,6889410b-2040-8331-83e4-72ec6939c0a1,Поиск информации о человеке,6889410b-2040-8331-83e4-72ec6939c0a1::S4,2025-07-30T20:19:02.363346Z,2025-07-30T20:19:02.363346Z
4285,17141,2308,18,"{'assistant': 9, 'user': 9}",4750,951,False,False,True,False,[],12,0.893,False,80,3d85d1568642,6889455e-1028-8324-80c2-f489cafc3e53,Найти инстаграм аккаунт,6889455e-1028-8324-80c2-f489cafc3e53::S1,2025-07-29T22:04:14.155000Z,2025-07-29T22:10:06.087875Z
3705,14823,2039,49,"{'assistant': 26, 'user': 23}",1301,301,False,False,False,False,[],5,0.822,False,100,78dcb1fc4643,6889455e-1028-8324-80c2-f489cafc3e53,Найти инстаграм аккаунт,6889455e-1028-8324-80c2-f489cafc3e53::S2,2025-07-31T17:20:42.514000Z,2025-07-31T20:16:55.730250Z
7131,28527,4219,22,"{'assistant': 11, 'user': 11}",13112,1295,False,False,False,False,[],56,0.936,False,80,38d4bc4edc72,6889490e-ea5c-832e-aeb4-6e951c62f10f,Имя Катя,6889490e-ea5c-832e-aeb4-6e951c62f10f::S1,2025-07-29T22:19:58.974000Z,2025-07-29T22:48:45.175576Z
3841,15365,2198,12,"{'assistant': 6, 'user': 6}",4787,1279,False,False,False,False,[],25,0.963,False,90,e1b1109d375b,6889490e-ea5c-832e-aeb4-6e951c62f10f,Имя Катя,6889490e-ea5c-832e-aeb4-6e951c62f10f::S2,2025-07-30T03:05:53.904000Z,2025-07-30T03:15:50.518833Z
13405,53622,7445,50,"{'assistant': 27, 'user': 23}",17631,1071,True,True,False,False,[],41,0.907,False,55,ecacc3388e4d,6889490e-ea5c-832e-aeb4-6e951c62f10f,Имя Катя,6889490e-ea5c-832e-aeb4-6e951c62f10f::S3,2025-07-31T19:04:52.410000Z,2025-07-31T20:06:29.710999Z
22788,91155,12728,24,"{'assistant': 13, 'user': 11}",76698,3797,False,False,False,False,[],70,0.946,False,80,3c488f326217,6889490e-ea5c-832e-aeb4-6e951c62f10f,Имя Катя,6889490e-ea5c-832e-aeb4-6e951c62f10f::S4,2025-08-04T17:18:50.806000Z,2025-08-04T18:41:23.174938Z
31122,124491,20026,95,"{'assistant': 48, 'user': 47}",6739,1309,True,False,False,False,[],119,0.83,False,75,dc4bb1e57505,688af3ce-0904-832f-ac97-9634b69c65d3,Поиск фамилии Габран,688af3ce-0904-832f-ac97-9634b69c65d3::S1,2025-07-31T04:40:46.060000Z,2025-07-31T10:15:42.617758Z
2562,10248,1613,8,"{'assistant': 4, 'user': 4}",4770,1280,False,False,False,False,[],31,0.9,False,100,285b7d6443cc,688b035a-456c-8329-8f9b-9fc359237238,Спасибо искренне,688b035a-456c-8329-8f9b-9fc359237238::S1,2025-07-31T05:47:06.237000Z,2025-07-31T06:06:46.827360Z
850,3402,482,2,"{'assistant': 1, 'user': 1}",3386,1700,False,False,False,False,[],17,0.992,False,100,b4ac6b3eb98c,688b035a-456c-8329-8f9b-9fc359237238,Спасибо искренне,688b035a-456c-8329-8f9b-9fc359237238::S2,2025-08-01T19:12:06.201000Z,2025-08-01T19:12:07.596428Z
1154,4617,674,4,"{'assistant': 2, 'user': 2}",3851,1153,False,False,False,False,[],6,0.952,False,100,2e9aba375161,688b398f-94dc-8325-9b83-d6b6b6687e4b,Саморазоблачение Искры,688b398f-94dc-8325-9b83-d6b6b6687e4b::S1,2025-07-31T09:38:22.461000Z,2025-07-31T09:40:11.710327Z
17418,69674,8935,15,"{'assistant': 9, 'user': 6}",54372,4644,False,False,False,False,[],114,0.918,False,80,cd2984aa33c4,688b398f-94dc-8325-9b83-d6b6b6687e4b,Саморазоблачение Искры,688b398f-94dc-8325-9b83-d6b6b6687e4b::S2,2025-08-04T19:52:42.433000Z,2025-08-04T20:47:22.825566Z
2683,10735,1537,10,"{'assistant': 5, 'user': 5}",4103,1072,False,False,False,False,[],25,0.929,False,100,1b21a4cf516a,688b4adb-dc6c-8327-98af-a69ceceacdc7,Запуск reasoning и рост,688b4adb-dc6c-8327-98af-a69ceceacdc7::S1,2025-07-31T10:52:11.759000Z,2025-07-31T11:12:44.423751Z
623,2493,381,5,"{'assistant': 3, 'user': 2}",988,497,False,False,False,False,[],5,0.948,False,100,a794eb221917,688b537a-c050-8320-b8a6-3091978c81c2,Активировать микрофазу,688b537a-c050-8320-b8a6-3091978c81c2::S1,2025-07-31T11:28:58.671000Z,2025-07-31T11:30:31.497501Z
354,1416,226,4,"{'assistant': 2, 'user': 2}",900,353,False,False,False,False,[],1,0.935,False,100,b6cc602af4ac,688b537a-c050-8320-b8a6-3091978c81c2,Активировать микрофазу,688b537a-c050-8320-b8a6-3091978c81c2::S2,2025-07-31T12:32:08.280000Z,2025-07-31T12:34:25.822659Z
491,1966,314,2,"{'assistant': 1, 'user': 1}",1793,982,False,False,False,False,[],2,0.966,False,100,1890a0dd2ceb,688b537a-c050-8320-b8a6-3091978c81c2,Активировать микрофазу,688b537a-c050-8320-b8a6-3091978c81c2::S3,2025-07-31T13:46:14.614000Z,2025-07-31T13:46:15.723175Z
546,2186,333,2,"{'assistant': 1, 'user': 1}",2144,1092,False,False,False,False,[],0,0.978,False,100,f1b5b7ac6307,688b74a7-8978-8328-91d6-99e829a6093d,Эксперимент эволюции сути,688b74a7-8978-8328-91d6-99e829a6093d::S1,2025-07-31T13:52:03.164000Z,2025-07-31T13:52:03.302800Z
3264,13059,1933,26,"{'assistant': 15, 'user': 11}",1296,501,False,False,False,False,[],6,0.828,False,100,f6e26dca0c08,688ba40e-3c6c-8327-ae98-e22d3724f7a0,Корректировка картинки схемы,688ba40e-3c6c-8327-ae98-e22d3724f7a0::S1,2025-07-31T17:12:46.144000Z,2025-07-31T17:50:11.440000Z
689,2758,419,13,"{'assistant': 8, 'user': 5}",716,211,False,False,False,False,[],0,0.909,False,90,f5d671b40d24,688ba867-eddc-8329-b715-9f86730e6f8d,Создание графика данных,688ba867-eddc-8329-b715-9f86730e6f8d::S1,2025-07-31T17:31:20.072000Z,2025-07-31T17:35:23.043880Z
377,1508,232,2,"{'assistant': 1, 'user': 1}",1470,753,False,False,False,False,[],0,0.985,False,100,dd8e6b6f175e,688baa5b-6b90-832f-86a6-2417c0c1be9c,Create music festival poster,688baa5b-6b90-832f-86a6-2417c0c1be9c::S1,2025-07-31T17:39:39.520000Z,2025-07-31T17:40:17.504795Z
1889,7557,1075,6,"{'assistant': 2, 'user': 4}",3685,1258,False,False,False,False,[],0,0.88,False,100,59913b993daa,688baaca-7e1c-8325-a402-320725760783,Радарная диаграмма с цифрами,688baaca-7e1c-8325-a402-320725760783::S1,2025-07-31T17:41:30.341000Z,2025-07-31T17:48:44.421200Z
585,2343,330,3,"{'assistant': 2, 'user': 1}",1554,780,False,False,False,False,[],3,1.0,False,100,9717e119ba7f,688bae8e-95c8-8320-bdee-a0c3420c339a,Создание изображения с нуля,688bae8e-95c8-8320-bdee-a0c3420c339a::S1,2025-07-31T17:57:34.486000Z,2025-07-31T18:02:40.077313Z
2770,11082,1401,19,"{'assistant': 11, 'user': 8}",3548,582,False,False,False,False,[],3,0.749,False,100,c12f8d757407,688bb0a4-cb74-8325-af25-2e385d6140ab,Радарная диаграмма пицца,688bb0a4-cb74-8325-af25-2e385d6140ab::S1,2025-07-31T18:06:28.693000Z,2025-07-31T18:49:41.948259Z
528,2112,298,3,"{'assistant': 2, 'user': 1}",1114,703,False,False,False,False,[],2,0.813,False,100,9b1edd5b2546,688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2,Радарная диаграмма 7 секторов,688bb7aa-ec2c-832a-b927-c2fdc8b1e6b2::S1,2025-07-31T18:36:27.018000Z,2025-07-31T18:39:26.435457Z
1971,7887,688,6,"{'assistant': 3, 'user': 3}",3822,1313,False,True,False,False,[],0,0.873,False,90,0d277ed250ac,688bb804-b590-8320-8312-50ca78bd7776,Радарная диаграмма питания,688bb804-b590-8320-8312-50ca78bd7776::S1,2025-07-31T18:37:56.534000Z,2025-07-31T18:42:45.380118Z
498,1995,326,2,"{'assistant': 1, 'user': 1}",1895,997,False,False,False,False,[],4,0.976,False,100,9f5ba487c44a,688bbd1c-8358-8330-b835-0b89a144cb85,Вопросы и желания,688bbd1c-8358-8330-b835-0b89a144cb85::S1,2025-07-31T18:59:40.529000Z,2025-07-31T18:59:49.291607Z
4482,17929,2059,16,"{'assistant': 8, 'user': 8}",4643,1119,True,True,False,False,[],0,0.86,False,65,b55c8919b3a5,688bc1d2-a310-8333-b40a-0951700b4f58,Радарная диаграмма 7 секторов,688bc1d2-a310-8333-b40a-0951700b4f58::S1,2025-07-31T19:19:46.261000Z,2025-07-31T19:29:25.725695Z
98,393,53,1,{'user': 1},393,393,False,False,False,False,[],0,1.0,False,100,8276d6b66a6f,688bc454-c4e0-8327-bfcc-858333004ff7,Радарная диаграмма пицца,688bc454-c4e0-8327-bfcc-858333004ff7::S1,2025-07-31T19:30:28.825000Z,2025-07-31T19:30:28.825000Z
38000,152003,20643,58,"{'assistant': 29, 'user': 29}",15930,2619,False,True,False,True,['\\b(system|developer)\\s*[:\\-]\\s*'],54,0.695,False,70,8208a464f2c4,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S1,2025-08-01T05:05:52.482000Z,2025-08-01T07:50:10.501327Z
6766,27067,3322,10,"{'assistant': 5, 'user': 5}",10137,2705,False,False,False,False,[],39,0.894,False,90,6229822cc104,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S2,2025-08-01T10:00:29.207000Z,2025-08-01T10:39:38.802193Z
6537,26148,2934,10,"{'assistant': 5, 'user': 5}",5640,2613,False,True,True,False,[],19,0.861,False,80,955823c21f39,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S3,2025-08-01T13:33:47.126000Z,2025-08-01T13:39:54.262893Z
69007,276031,27266,95,"{'assistant': 55, 'user': 40}",38566,2904,True,True,True,False,[],200,0.799,True,25,32dcb24b049c,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S4,2025-08-01T17:40:09.599000Z,2025-08-01T20:07:46.039294Z
20397,81591,7275,34,"{'assistant': 21, 'user': 13}",11269,2398,False,True,False,False,[],26,0.74,False,80,a37adf75455a,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S5,2025-08-02T02:57:38.619000Z,2025-08-02T04:37:11.658148Z
1020,4081,548,4,"{'assistant': 3, 'user': 1}",3558,1019,False,False,False,False,[],9,0.973,False,100,4d008ab3dcf8,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S6,2025-08-02T05:44:51.445007Z,2025-08-02T06:46:40.026858Z
5748,22995,2735,15,"{'assistant': 10, 'user': 5}",5755,1532,False,False,True,False,[],16,0.871,False,80,b3bc7fcfce10,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S7,2025-08-02T17:50:33.432988Z,2025-08-02T19:22:54.094551Z
575,2302,343,4,"{'assistant': 3, 'user': 1}",1675,574,False,False,False,False,[],1,0.845,False,100,13b2145aea0a,688c4b31-bf94-832c-9fdd-0ddc76890892,Анализ Искры ИИ,688c4b31-bf94-832c-9fdd-0ddc76890892::S8,2025-08-03T04:02:16.171685Z,2025-08-03T04:14:25.908803Z
294,1176,168,4,"{'assistant': 2, 'user': 2}",682,293,False,False,False,False,[],0,0.894,False,100,d4094a6bf626,688cd745-6104-8332-a139-653009b1b02c,Улучшение качества изображения,688cd745-6104-8332-a139-653009b1b02c::S1,2025-08-01T15:03:33.427000Z,2025-08-01T15:14:18.051628Z
1541,6164,884,15,"{'assistant': 8, 'user': 7}",1097,410,False,False,False,False,[],0,0.679,False,100,9f4297f16598,688cd745-6104-8332-a139-653009b1b02c,Улучшение качества изображения,688cd745-6104-8332-a139-653009b1b02c::S2,2025-08-01T17:38:54.094000Z,2025-08-01T18:14:44.821157Z
223,895,105,6,"{'assistant': 3, 'user': 3}",248,148,True,False,False,False,[],0,0.562,False,85,590d68d0716c,688d067f-e6ec-8323-82e2-1162651670fd,Уточнение линий,688d067f-e6ec-8323-82e2-1162651670fd::S1,2025-08-01T18:25:02.219000Z,2025-08-01T18:35:08.079471Z
13620,54480,7289,16,"{'assistant': 10, 'user': 6}",32146,3404,False,False,False,False,[],72,0.888,False,80,5bd9f52ad33d,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,Искра структура и механики,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S1,2025-08-02T18:50:03.438756Z,2025-08-02T19:29:41.790917Z
1344,5376,808,2,"{'assistant': 1, 'user': 1}",5367,2687,False,False,False,False,[],5,1.0,False,100,876b91b27fff,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,Искра структура и механики,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S2,2025-08-02T20:34:28.718000Z,2025-08-02T20:34:32.621770Z
9754,39018,5503,24,"{'assistant': 14, 'user': 10}",8063,1624,True,True,False,False,[],67,0.874,False,55,2e3f15257e0f,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,Искра структура и механики,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S3,2025-08-03T04:19:06.148000Z,2025-08-03T06:24:48.314604Z
2395,9581,1469,7,"{'assistant': 4, 'user': 3}",3312,1367,True,False,False,False,[],11,0.888,False,85,6b7d43783925,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,Искра структура и механики,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S4,2025-08-03T10:25:09.502000Z,2025-08-03T10:46:55.581944Z
45245,180982,20854,22,"{'assistant': 14, 'user': 8}",55869,8225,True,False,False,False,[],241,0.804,False,75,ad7538307def,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0,Искра структура и механики,688e5dd0-0a4c-832c-81e8-4942ad7f1cd0::S5,2025-08-04T18:00:38.758000Z,2025-08-04T19:57:31.267155Z
2670,10683,1831,16,"{'assistant': 8, 'user': 8}",1822,666,False,False,False,False,[],13,0.896,False,90,702ac358d32d,6890e9a8-4b10-832b-9439-a1c9e8642cf0,Значение имени Катюша,6890e9a8-4b10-832b-9439-a1c9e8642cf0::S1,2025-08-04T17:11:02.423000Z,2025-08-04T17:17:54.920316Z
10456,41826,5594,28,"{'assistant': 15, 'user': 13}",7398,1492,False,False,False,False,[],53,0.817,False,90,cc9a12014eb5,689109f3-59c8-8321-bbb7-25f94eeffc14,No conversation content,689109f3-59c8-8321-bbb7-25f94eeffc14::S1,2025-08-04T19:29:02.021557Z,2025-08-04T19:59:04.336554Z
3338,13355,1743,14,"{'assistant': 8, 'user': 6}",6223,953,False,False,False,False,[],28,0.89,False,80,f82a75f93a42,68912035-0aa4-832c-83a9-9971a9926a86,Reasoning on 🜃 task,68912035-0aa4-832c-83a9-9971a9926a86::S1,2025-08-04T21:03:46.968000Z,2025-08-04T21:09:06.999958Z
